Marital_status,Application_mode,Application_order,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Course_group,Is_local,Mother_edu_level,Father_edu_level,Mother_job,Father_job,Parental_education_gap,Is_both_parents_employed,Status_num,Marital_status_name,Gender_name,Scholarship_holder_name,Status_name
0,0,1,1,0,142.0,136.1,1,0,0,1,0,0,18,0,0,6,8,6,13.85714286,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,2,2,1,2,2,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,2,1,0,123.0,115.3,1,0,0,1,0,1,18,0,0,5,9,3,13.0,0,0,5,11,3,11.0,0,8.9,1.4,3.51,1,0,1,0,2,0,0,-37,1,,Single,Female,Beasiswa,Enrolled
0,0,1,1,0,131.0,139.8,1,0,0,1,0,0,19,0,0,5,6,5,13.4,0,0,5,5,5,12.8,0,10.8,1.4,1.74,2,2,1,1,1,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,3,1,0,158.0,157.0,1,0,0,1,0,0,18,0,0,6,6,6,12.66666667,0,0,6,7,6,12.57142857,0,10.8,1.4,1.74,2,2,1,0,2,0,0,-37,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,2,1,0,122.0,131.0,1,0,0,1,0,0,18,0,0,7,7,6,12.51666667,1,0,7,7,6,12.51666667,1,7.6,2.6,0.32,0,2,1,2,2,0,0,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,13,1,1,0,130.0,100.0,0,0,0,1,0,0,20,0,0,7,11,6,11.61666667,0,0,7,7,7,13.0,0,13.9,-0.3,0.79,1,2,1,2,2,0,0,0,1,,Single,Female,Tidak Beasiswa,Enrolled
0,7,1,1,0,154.0,140.4,1,0,0,1,0,1,20,0,0,6,13,2,10.0,0,0,6,12,4,10.75,0,7.6,2.6,0.32,1,2,1,1,2,0,0,-18,1,,Single,Female,Beasiswa,Enrolled
0,7,1,1,0,120.0,113.4,0,0,0,1,0,0,20,0,0,5,11,3,10.33333333,0,0,5,10,3,10.66666667,0,12.4,0.5,1.79,1,0,1,1,1,0,0,0,1,,Single,Female,Tidak Beasiswa,Enrolled
0,0,2,1,0,140.0,137.0,0,0,0,1,0,0,18,0,0,5,12,5,13.14285714,2,0,5,6,5,11.4,0,9.4,-0.8,-3.12,2,2,1,2,2,0,0,-1,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,1,1,0,127.0,121.8,0,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,5,14.0,0,11.1,0.6,2.02,2,0,1,0,1,0,0,-17,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,1,1,0,133.1,131.0,1,0,0,1,0,0,21,0,0,6,12,3,11.0,0,0,6,12,2,11.0,0,9.4,-0.8,-3.12,0,2,1,0,0,0,0,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,0,2,1,0,120.0,118.6,1,0,0,1,0,0,19,0,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,2,0,1,1,1,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,1,1,0,137.0,122.3,0,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0,1,1,0,1,0,0,-16,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,0,1,1,0,131.0,127.9,0,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,5,5,14.2,0,9.4,-0.8,-3.12,2,2,1,2,2,0,0,0,1,1.0,Single,Female,Beasiswa,Graduate
0,0,1,1,0,130.0,121.3,1,0,0,1,0,0,19,0,0,6,15,6,14.16666667,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,2,2,1,1,2,0,0,-19,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,6,1,0,122.0,117.1,1,0,0,1,0,0,19,0,0,7,12,5,12.1,0,0,7,0,0,0.0,0,13.9,-0.3,0.79,0,2,1,0,0,0,0,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,14,1,1,13,160.0,160.0,1,0,0,1,0,0,20,0,1,6,7,6,14.16666667,0,1,6,17,5,13.77777778,0,12.4,0.5,1.79,2,2,1,2,2,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,1,1,0,146.0,145.3,1,0,0,1,0,1,18,0,0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,1,4,1,1,2,0,0,-19,1,,Single,Female,Beasiswa,Enrolled
0,7,3,1,0,131.0,122.6,1,0,0,1,0,0,18,0,0,6,7,6,13.0,0,0,6,6,6,13.66666667,0,12.4,0.5,1.79,2,2,1,0,2,0,0,-38,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,6,1,0,132.0,128.0,1,0,0,1,0,0,19,0,0,7,7,7,13.46714286,0,0,8,9,8,15.01111111,0,12.4,0.5,1.79,2,2,1,0,2,0,0,-36,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,3,1,0,138.0,124.9,1,0,0,1,0,1,18,0,0,7,9,7,13.2375,0,0,8,9,7,13.74285714,0,13.9,-0.3,0.79,0,2,1,1,1,0,0,0,1,0.0,Single,Female,Beasiswa,Dropout
0,7,2,1,0,130.0,123.7,1,0,0,1,0,0,18,0,0,6,6,6,12.33333333,0,0,6,6,6,13.0,0,7.6,2.6,0.32,2,2,1,2,2,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,4,1,0,126.0,120.1,1,0,0,1,0,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,2,0,1,0,1,0,0,-18,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,6,1,0,148.0,131.7,1,0,0,1,0,0,19,0,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,0,2,1,0,1,0,0,-18,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,13,1,1,0,130.0,133.2,0,0,0,1,0,0,20,0,5,9,15,9,11.66666667,0,2,7,8,7,11.71428571,0,7.6,2.6,0.32,2,2,1,2,2,0,0,1,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,1,1,0,117.0,109.3,0,0,1,0,0,1,19,0,0,6,7,5,12.0,0,0,6,9,4,12.5,0,12.4,0.5,1.79,0,2,1,0,2,0,0,-37,1,0.0,Single,Female,Beasiswa,Dropout
0,7,1,1,0,120.0,113.0,1,0,0,1,0,0,20,0,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,2,2,1,1,1,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,1,1,0,153.0,157.9,0,0,1,1,0,1,18,0,0,6,6,6,14.83333333,0,0,6,6,6,14.83333333,0,8.9,1.4,3.51,2,2,1,0,0,2,2,0,1,1.0,Single,Female,Beasiswa,Graduate
0,0,2,1,0,117.0,112.1,0,0,0,1,0,1,20,0,0,7,9,5,13.188,0,0,8,9,7,12.89285714,0,11.1,0.6,2.02,1,2,1,1,0,0,0,18,1,,Single,Female,Beasiswa,Enrolled
0,8,1,1,0,178.0,174.7,0,0,0,1,0,0,18,0,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,13.9,-0.3,0.79,2,2,1,1,0,0,0,18,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,5,1,0,129.0,128.8,1,0,0,1,0,0,19,0,0,7,7,6,12.66666667,0,0,7,7,6,12.66666667,0,7.6,2.6,0.32,2,2,1,2,2,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,6,1,0,116.0,110.1,1,0,0,1,0,1,19,0,0,6,8,6,12.66666667,0,0,6,10,5,12.0,0,12.4,0.5,1.79,2,2,1,1,0,0,0,18,1,1.0,Single,Female,Beasiswa,Graduate
0,15,1,1,0,99.0,99.7,1,0,1,0,0,0,22,0,0,5,8,0,0.0,0,0,5,7,0,0.0,0,8.9,1.4,3.51,1,0,1,0,0,0,0,2,1,,Single,Female,Tidak Beasiswa,Enrolled
0,0,3,1,0,135.0,121.0,1,0,0,1,0,1,19,0,0,6,7,6,11.33333333,0,0,6,6,6,11.5,0,12.4,0.5,1.79,2,2,1,0,3,0,1,-11,1,1.0,Single,Female,Beasiswa,Graduate
0,0,3,1,0,141.0,131.7,1,0,0,1,0,1,19,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,2,2,1,1,1,0,0,0,1,1.0,Single,Female,Beasiswa,Graduate
0,7,5,1,0,132.0,119.1,1,0,0,1,0,1,19,0,0,6,10,5,12.0,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,2,4,1,2,2,0,0,-1,1,1.0,Single,Female,Beasiswa,Graduate
0,0,4,1,0,132.0,124.7,1,0,0,1,0,0,19,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,0,2,1,3,1,0,0,-7,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,7,1,1,0,113.0,117.2,1,0,0,1,0,0,20,0,0,6,8,5,11.2,0,0,6,12,3,11.66666667,0,7.6,2.6,0.32,0,2,1,0,2,0,1,-36,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,0,1,1,0,134.0,128.8,0,0,0,1,0,0,18,0,0,5,10,5,13.375,0,0,5,9,5,14.16666667,0,13.9,-0.3,0.79,2,0,1,0,1,0,1,-16,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,1,1,0,136.0,131.5,0,0,0,1,0,1,20,0,0,7,8,6,13.86333333,0,0,8,9,7,14.17857143,0,11.1,0.6,2.02,2,2,1,0,1,0,0,-18,1,1.0,Single,Female,Beasiswa,Graduate
0,0,1,1,0,136.0,121.7,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,1,1,1,0,2,0,0,-34,1,,Single,Female,Tidak Beasiswa,Enrolled
0,0,1,1,0,129.0,123.4,0,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,2,2,1,0,2,0,0,-37,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,1,1,0,138.0,124.7,1,0,0,1,0,0,18,0,0,6,11,3,12.33333333,0,0,6,10,5,10.83333333,0,9.4,-0.8,-3.12,1,4,1,2,2,0,0,0,1,,Single,Female,Tidak Beasiswa,Enrolled
0,0,1,1,0,137.0,132.8,1,0,0,1,0,0,18,0,0,6,7,6,13.33333333,0,0,6,8,5,11.8,0,7.6,2.6,0.32,2,4,1,2,2,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,13,1,1,0,115.0,108.7,1,0,0,1,0,0,21,0,0,6,10,3,12.66666667,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,0,4,1,0,2,0,0,-34,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,0,1,1,0,129.0,138.1,0,0,0,1,0,0,19,0,0,6,8,6,12.0,0,0,6,10,4,11.5,0,7.6,2.6,0.32,0,4,1,2,2,0,0,1,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,0,1,1,0,131.0,126.5,0,0,0,1,0,1,18,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,2,0,1,2,2,0,0,0,1,1.0,Single,Female,Beasiswa,Graduate
0,7,2,1,0,133.0,127.4,1,0,0,1,0,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.85714286,0,12.7,3.7,-1.7,2,2,1,0,2,0,0,-36,1,1.0,Single,Female,Beasiswa,Graduate
0,0,3,1,0,125.0,123.6,1,0,0,1,0,0,20,0,0,6,10,4,11.0,0,0,6,9,6,11.83333333,0,9.4,-0.8,-3.12,2,2,1,1,0,0,1,18,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,11,1,0,0,120.0,122.0,0,0,0,1,0,1,24,0,0,6,11,5,11.0,0,0,6,9,5,12.6,0,11.1,0.6,2.02,2,3,1,0,1,0,0,-18,1,1.0,Single,Female,Beasiswa,Graduate
0,0,1,1,0,128.0,118.2,0,0,0,1,0,0,19,0,0,6,6,6,13.16666667,0,0,6,9,6,13.0,0,10.8,1.4,1.74,0,2,1,1,0,0,0,18,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,0,1,1,0,127.0,123.9,1,0,0,1,0,1,18,0,0,7,9,7,12.85555556,0,0,8,12,7,12.76111111,0,15.5,2.8,-4.06,2,2,1,1,2,0,0,-18,1,1.0,Single,Female,Beasiswa,Graduate
0,0,2,1,0,134.0,125.8,1,0,0,1,0,0,18,0,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,2,2,1,1,1,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,5,1,0,132.0,123.3,1,0,0,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,0,4,1,3,3,0,0,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,7,2,1,0,124.0,124.4,0,0,0,1,0,0,19,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,2,2,1,0,1,0,0,-18,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,1,1,0,133.1,126.0,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,2,2,1,1,2,0,0,-18,1,1.0,Single,Female,Beasiswa,Graduate
2,11,1,1,0,170.0,170.0,0,0,1,1,0,0,47,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1,3,1,0,2,0,0,-36,1,,Widower,Female,Tidak Beasiswa,Enrolled
0,7,3,1,0,125.0,121.5,0,0,0,1,0,0,19,0,0,6,10,5,11.66666667,0,0,6,12,4,11.0,0,13.9,-0.3,0.79,2,2,1,1,1,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,11,1,1,2,130.0,130.0,0,0,0,1,0,0,29,0,1,8,8,7,14.25714286,0,1,8,8,7,14.25714286,0,12.7,3.7,-1.7,2,2,1,0,0,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,13,1,1,0,125.0,117.0,1,0,0,1,0,0,21,0,0,6,13,3,12.0,0,0,6,12,2,11.33333333,0,16.2,0.3,-0.92,0,2,1,1,1,0,0,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,11,1,1,0,130.0,130.0,1,0,0,1,0,0,28,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,1,2,1,2,1,0,0,18,1,,Single,Female,Tidak Beasiswa,Enrolled
0,7,2,1,0,133.1,108.0,0,0,0,1,0,0,20,0,0,7,8,7,12.45714286,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,2,2,1,2,2,0,1,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,1,1,0,131.0,132.3,1,0,0,1,0,0,19,0,0,7,7,6,11.68333333,0,0,7,7,6,11.68333333,0,7.6,2.6,0.32,2,2,1,0,2,0,0,-36,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,12,1,0,0,150.0,148.0,0,0,0,1,0,0,26,0,0,6,10,3,11.66666667,0,0,6,8,5,12.0,0,9.4,-0.8,-3.12,2,3,1,1,0,0,0,17,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,2,1,0,125.0,122.6,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.16666667,0,11.1,0.6,2.02,0,2,1,2,2,0,0,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,0,1,1,0,131.0,123.0,1,0,0,1,0,1,18,0,0,5,6,3,11.66666667,0,0,5,6,4,13.5,0,7.6,2.6,0.32,1,2,1,2,2,0,0,0,1,,Single,Female,Beasiswa,Enrolled
0,11,1,1,0,130.0,102.5,0,0,0,1,0,0,27,0,0,6,9,5,13.2,0,0,6,10,5,12.0,0,7.6,2.6,0.32,2,4,1,2,1,0,0,18,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,2,1,0,123.0,113.3,1,0,0,1,0,0,20,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,0,2,1,2,2,2,2,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,0,5,1,0,141.0,133.0,1,0,0,1,0,0,18,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,0,4,1,2,1,0,0,18,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,3,1,1,2,140.0,140.0,0,0,0,1,0,0,33,0,2,7,8,6,14.35,0,3,8,10,6,14.58333333,0,16.2,0.3,-0.92,0,2,1,0,0,0,0,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,13,1,1,0,140.0,128.3,1,0,0,1,0,0,35,0,19,21,21,21,12.61904762,0,13,19,19,19,12.78947368,0,12.4,0.5,1.79,2,4,1,0,0,0,0,2,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,14,1,0,13,140.0,140.0,0,0,0,1,0,1,26,0,2,6,7,6,12.66666667,0,2,6,7,6,13.16666667,1,9.4,-0.8,-3.12,1,4,1,2,1,0,0,18,1,,Single,Female,Beasiswa,Enrolled
0,11,1,1,11,133.1,104.0,0,0,1,0,0,0,27,0,0,6,6,5,12.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,0,2,1,1,1,0,0,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,8,3,1,0,131.0,122.3,1,0,0,0,0,0,19,0,0,6,6,6,12.16666667,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0,2,1,0,2,0,0,-36,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,7,2,1,0,143.0,135.0,0,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0,2,1,0,1,0,0,-18,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,8,2,1,0,132.0,119.1,1,0,1,0,0,0,20,0,0,5,9,3,10.0,0,0,5,9,3,10.57142857,0,10.8,1.4,1.74,0,0,1,0,0,0,0,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,13,1,1,0,143.0,126.6,0,0,1,0,0,0,21,0,5,10,18,8,11.5,0,0,6,12,4,10.0,0,9.4,-0.8,-3.12,1,2,1,0,2,0,0,-36,1,,Single,Female,Tidak Beasiswa,Enrolled
0,7,3,1,0,141.0,129.0,1,0,0,1,0,1,18,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,2,2,1,2,0,0,0,37,1,1.0,Single,Female,Beasiswa,Graduate
0,11,1,1,0,133.1,162.3,1,0,0,1,0,0,24,0,0,6,10,2,11.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,0,2,1,0,1,0,0,-18,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,7,4,1,0,148.0,163.4,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,6,6,12.0,0,16.2,0.3,-0.92,2,2,1,0,0,0,0,-2,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,1,1,0,125.0,121.5,0,0,0,1,0,1,21,0,0,6,7,6,12.0,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,2,2,1,1,2,0,0,-19,1,1.0,Single,Female,Beasiswa,Graduate
0,0,1,0,0,120.0,122.8,0,0,0,1,0,0,23,0,0,6,13,2,10.0,0,0,5,12,1,10.0,0,9.4,-0.8,-3.12,1,3,1,0,2,0,0,-36,1,,Single,Female,Tidak Beasiswa,Enrolled
0,11,1,1,0,140.0,118.0,1,0,0,1,0,0,24,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,0,1,3,0,0,0,9,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,15,1,1,0,139.0,134.0,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0,4,1,0,0,0,1,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,0,4,1,0,142.0,129.8,1,0,0,1,0,0,18,0,0,8,8,7,12.24285714,0,0,8,8,7,12.24285714,0,12.7,3.7,-1.7,2,2,1,2,2,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,11,1,0,14,130.0,152.0,1,0,0,1,0,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0,4,1,1,0,0,0,18,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,8,6,1,0,126.0,122.8,1,0,0,1,0,0,18,0,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,2,2,1,2,2,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,3,1,1,2,150.0,150.0,0,0,0,1,0,0,35,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,0,0,1,0,0,0,0,1,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,0,1,1,0,130.0,131.8,0,0,0,1,0,0,18,0,0,7,9,7,12.57142857,0,0,7,8,7,14.42857143,0,11.1,0.6,2.02,2,4,1,1,1,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,11,1,1,0,120.0,105.9,0,0,0,1,0,0,35,0,0,3,4,3,11.81666667,0,0,3,3,3,11.33333333,0,11.1,0.6,2.02,1,2,1,0,0,2,2,-2,1,,Single,Female,Tidak Beasiswa,Enrolled
0,0,1,1,0,138.0,132.1,1,0,0,1,0,0,19,0,0,5,9,4,13.75,0,0,5,13,4,14.33333333,2,10.8,1.4,1.74,2,2,1,0,0,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,4,1,0,127.0,127.4,1,0,0,1,0,0,20,0,0,6,8,6,11.16666667,0,0,6,6,6,11.33333333,0,7.6,2.6,0.32,2,2,1,1,1,0,0,0,0,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,4,1,0,140.0,129.5,1,0,0,1,0,0,18,0,0,8,8,7,12.32428571,0,0,8,8,7,12.32428571,0,10.8,1.4,1.74,2,2,1,1,1,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,14,1,1,13,130.0,126.7,0,0,1,1,0,0,21,0,3,6,6,6,12.16666667,0,2,6,7,6,11.71428571,0,13.9,-0.3,0.79,2,2,1,2,2,0,1,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,2,1,0,128.0,116.5,0,0,0,1,0,1,18,0,0,6,11,5,11.14285714,0,0,6,11,4,11.25,0,16.2,0.3,-0.92,2,2,1,1,2,0,0,-18,1,1.0,Single,Female,Beasiswa,Graduate
0,0,1,1,0,132.0,119.1,1,0,0,1,0,0,18,0,0,6,9,4,11.0,0,0,6,9,4,10.75,0,7.6,2.6,0.32,2,2,1,2,2,0,0,0,0,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,2,1,0,149.0,126.5,1,0,0,1,0,0,18,0,0,8,8,7,12.91428571,0,0,8,8,7,12.91428571,0,12.7,3.7,-1.7,2,2,1,1,2,0,0,-19,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,4,1,0,155.0,149.8,1,0,0,1,0,1,18,0,0,6,6,6,13.83333333,0,0,6,6,6,14.16666667,0,16.2,0.3,-0.92,2,2,1,0,1,0,0,-16,1,1.0,Single,Female,Beasiswa,Graduate
0,0,1,1,0,120.0,115.1,1,0,0,1,0,0,19,0,0,6,8,6,13.85714286,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,2,2,1,1,0,0,0,18,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,11,1,1,11,133.1,124.5,0,0,0,1,0,1,36,0,0,6,7,6,13.71428571,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,0,2,1,0,1,0,0,-16,1,0.0,Single,Female,Beasiswa,Dropout
0,0,2,1,0,131.0,128.3,1,0,0,1,0,1,18,0,0,8,8,7,12.64285714,0,0,8,8,7,12.64285714,0,12.7,3.7,-1.7,2,2,1,2,0,0,0,37,1,1.0,Single,Female,Beasiswa,Graduate
0,0,1,1,0,149.0,136.0,0,0,0,1,0,1,18,0,0,7,7,6,12.91666667,0,0,7,7,6,12.91666667,0,7.6,2.6,0.32,2,2,1,2,2,0,0,0,1,1.0,Single,Female,Beasiswa,Graduate
0,13,1,1,0,140.0,140.0,1,0,0,1,0,1,20,0,0,6,8,6,15.625,0,0,6,8,6,15.85714286,0,13.9,-0.3,0.79,2,0,1,0,0,0,0,-2,1,1.0,Single,Female,Beasiswa,Graduate
0,11,1,0,0,133.1,126.3,0,0,0,1,0,1,26,0,0,5,7,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,0,4,1,2,2,0,0,0,1,0.0,Single,Female,Beasiswa,Dropout
0,13,1,1,0,122.0,126.9,0,0,0,1,0,0,21,0,0,6,8,6,11.71428571,0,0,6,7,6,12.0,0,7.6,2.6,0.32,2,2,1,0,0,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,11,1,1,14,130.0,145.0,0,0,0,1,0,0,25,0,0,7,10,6,12.125,0,0,8,9,8,13.3125,0,15.5,2.8,-4.06,1,2,1,0,0,0,0,0,1,,Single,Female,Tidak Beasiswa,Enrolled
0,8,1,1,0,121.0,115.8,1,0,0,1,0,1,19,0,0,5,7,5,11.6,0,0,5,5,5,11.6,0,12.4,0.5,1.79,2,0,1,1,0,0,0,16,1,1.0,Single,Female,Beasiswa,Graduate
0,11,1,0,0,120.0,100.0,1,0,0,1,0,0,24,0,0,6,11,1,10.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,0,3,1,1,2,0,0,-18,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,11,1,0,0,133.1,102.5,0,0,0,1,0,1,27,0,0,6,16,1,10.0,0,0,6,13,0,0.0,0,8.9,1.4,3.51,0,3,1,0,1,0,0,-18,1,0.0,Single,Female,Beasiswa,Dropout
0,7,1,1,0,121.0,131.5,0,0,0,1,0,0,21,0,0,5,10,0,0.0,1,0,5,9,2,13.5,0,7.6,2.6,0.32,0,2,1,1,2,0,0,-18,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,0,1,1,0,133.0,147.0,0,0,0,1,0,1,18,0,0,5,7,4,13.0,0,0,5,8,3,12.33333333,0,9.4,-0.8,-3.12,2,0,1,2,2,0,0,0,1,1.0,Single,Female,Beasiswa,Graduate
1,0,4,1,0,134.0,122.5,0,1,0,1,0,1,19,0,0,6,6,6,13.33333333,0,0,6,6,6,14.5,0,10.8,1.4,1.74,2,4,1,2,2,0,0,0,1,1.0,Married,Female,Beasiswa,Graduate
0,0,3,1,0,115.0,117.5,1,0,0,1,0,0,18,0,0,6,9,4,11.25,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,0,2,1,0,0,0,0,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
